Temperature Data
,259,259,40,259,40.00001437,259,40.00494763,259,40.00762598,259,40.01154372,259,40.00495749,259,40.00764337,259,40.0115719,259,40.968983,259,41.62431907,259,40.21771636,259,40.17646492,259,40.14707543,259,40.09575484,259,40.04519368,259,40.06044002,259,40.0633326,259,40.07655587,259,40.57734652,259,40.5780406,259,40.0000025,259,40.21080481,259,40.03877778,259,40.04154586,259,40.14670589,259,40.14671487,259,40.15483101,259,40.15483737,259,40,259,41.47794001,259,41.64972764,259,41.61332363,259,41.62331539,259,41.61998481,259,41.47802333,259,41.6497536,259,41.62333695,259,41.61335161,259,41.6200085,259,41.81729179,259,41.52447912,259,41.38054148,259,41.17856816,259,41.56049914,259,41.5605183,259,41.47649991,259,41.30017743,259,41.76593106,259,41.88556275,259,41.85759615,259,41.86994386,259,41.86582796,259,41.76592919,259,41.8855682,259,41.86994664,259,41.85760553,259,41.86583294,259,41.82393714,259,41.66398814,259,41.68697752,259,41.82635838,259,41.8263624,259,41.77062081,259,41.57468454,259,41.91577404,259,41.96541371,259,41.93586171,259,41.94459675,259,41.94168507,259,41.91578423,259,41.96541962,259,41.94460068,259,41.93587004,259,41.94169047,259,41.85893064,259,41.76376906,259,41.81488391,259,41.89422779,259,41.89423215,259,41.82721011,259,41.68407235,259,41.99351426,259,41.6797367,259,41.92975094,259,41.90912875,259,41.9176919,259,41.91483752,259,41.99350469,259,41.679893,259,41.92979185,259,41.91772785,259,41.9091689,259,41.91487486,259,41.87777206,259,41.77315376,259,41.84453812,259,41.88501067,259,41.88504089,259,41.84289929,259,41.68553717,259,41.77336908,259,41.17856816,259,41.99351426,
,260,260,40,260,40.00001461,260,40.00503355,260,40.00778824,260,40.01179061,260,40.00504362,260,40.007806,260,40.01181938,260,40.98546231,260,41.63635437,260,40.21998465,260,40.17787534,260,40.14785745,260,40.0963923,260,40.04562856,260,40.06103217,260,40.06403032,260,40.07739067,260,40.57509254,260,40.57579456,260,40.00000254,260,40.21288139,260,40.0392278,260,40.04202266,260,40.14757076,260,40.1475802,260,40.15580998,260,40.15581667,260,40,260,41.46946049,260,41.64012268,260,41.60458845,260,41.6145177,260,41.61120795,260,41.46954508,260,41.64014927,260,41.61453981,260,41.60461705,260,41.61123222,260,41.81049084,260,41.51422704,260,41.38670088,260,41.18489159,260,41.55337849,260,41.55339813,260,41.47171832,260,41.31549977,260,41.75751449,260,41.87759948,260,41.8501137,260,41.86241098,260,41.85831189,260,41.75751282,260,41.87760508,260,41.86241387,260,41.85012326,260,41.858317,260,41.81306407,260,41.66965855,260,41.67866055,260,41.8197367,260,41.81974083,260,41.76526223,260,41.58959159,260,41.90904108,260,41.95789709,260,41.92892912,260,41.93763409,260,41.93473243,260,41.90905129,260,41.95790306,260,41.93763805,260,41.92893755,260,41.93473789,260,41.85084028,260,41.76725458,260,41.81140786,260,41.88840312,260,41.88840754,260,41.82297838,260,41.69725255,260,41.98512366,260,41.67099429,260,41.92016527,260,41.89976594,260,41.90828339,260,41.90544424,260,41.98511447,260,41.67115339,260,41.92020769,260,41.9083207,260,41.8998075,260,41.90548297,260,41.86498007,260,41.77334359,260,41.83758504,260,41.87600218,260,41.87603351,260,41.83443457,260,41.69659913,260,41.76664414,260,41.18489159,260,41.98512366,
,261,261,40,261,40.00001485,261,40.00511414,261,40.00794293,261,40.01202678,261,40.00512442,261,40.00796107,261,40.01205613,261,41.00131291,261,41.64802693,261,40.22223791,261,40.17929826,261,40.14866388,261,40.09703321,261,40.04607006,261,40.06163344,261,40.06472073,261,40.07821119,261,40.57274148,261,40.57345107,261,40.00000258,261,40.21494588,261,40.03967452,261,40.04249645,261,40.14843298,261,40.14844288,261,40.15680351,261,40.15681053,261,40,261,41.46128654,261,41.63067832,261,41.59615316,261,41.60602373,261,41.60273354,261,41.46137238,261,41.63070554,261,41.60604639,261,41.59618238,261,41.60275839,261,41.80501533,261,41.50549709,261,41.39277623,261,41.19141971,261,41.54684397,261,41.54686407,261,41.46792347,261,41.3298413,261,41.74933232,261,41.86969793,261,41.84278775,261,41.85503706,261,41.85095396,261,41.74933087,261,41.86970367,261,41.85504005,261,41.84279749,261,41.8509592,261,41.80338146,261,41.67481798,261,41.67136198,261,41.81346601,261,41.81347025,261,41.76052697,261,41.60303771,261,41.90244666,261,41.95039899,261,41.92217249,261,41.93084912,261,41.92795691,261,41.90245689,261,41.95040504,261,41.93085314,261,41.92218101,261,41.92796243,261,41.84418405,261,41.77069856,261,41.80848369,261,41.88307276,261,41.88307723,261,41.81968888,261,41.70915533,261,41.97693173,261,41.66237638,261,41.91048538,261,41.89057742,261,41.8990509,261,41.89622641,261,41.97692292,261,41.66253818,261,41.91052929,261,41.89908956,261,41.89062036,261,41.89626649,261,41.85410915,261,41.77412048,261,41.8319766,261,41.86770847,261,41.86774089,261,41.82744626,261,41.7071309,261,41.7605931,261,41.19141971,261,41.97693173,
,262,262,40,262,40.00001507,262,40.00519005,262,40.00809025,262,40.01225252,262,40.00520054,262,40.00810875,262,40.01228245,262,41.01654387,262,41.65931525,262,40.22447598,262,40.1807316,262,40.14949334,262,40.09767778,262,40.04651775,262,40.06224275,262,40.06540418,262,40.07901835,262,40.57039854,262,40.57111537,262,40.00000262,262,40.21699915,262,40.04011795,262,40.04296723,262,40.14929403,262,40.14930437,262,40.15780966,262,40.15781702,262,40,262,41.45345745,262,41.62146166,262,41.58804967,262,41.59786468,262,41.59459301,262,41.4535445,262,41.62148951,262,41.59788789,262,41.5880795,262,41.59461843,262,41.80068342,262,41.4980788,262,41.39876675,262,41.19807887,262,41.5408557,262,41.54087627,262,41.46497478,262,41.3433183,262,41.74141044,262,41.86190441,262,41.83564376,262,41.84784676,262,41.84377909,262,41.74140922,262,41.8619103,262,41.84784986,262,41.83565368,262,41.84378446,262,41.79471849,262,41.67957328,262,41.66495944,262,41.80752844,262,41.80753279,262,41.75633676,262,41.61528477,262,41.89601707,262,41.94299828,262,41.91562809,262,41.92427771,262,41.9213945,262,41.89602732,262,41.94300442,262,41.9242818,262,41.91563673,262,41.92140011,262,41.83869617,262,41.77412006,262,41.80601797,262,41.87818695,262,41.87819149,262,41.8171708,262,41.72003833,262,41.9689884,262,41.65396078,262,41.90083285,262,41.88162864,262,41.89005964,262,41.88724931,262,41.96897999,262,41.6541252,262,41.90087822,262,41.89009962,262,41.88167293,262,41.88729072,262,41.84489532,262,41.77539356,262,41.8274988,262,41.86008223,262,41.86011573,262,41.82172807,262,41.71718666,262,41.7551451,262,41.19807887,262,41.9689884,
,263,263,40,263,40.00001529,263,40.00526178,263,40.00823053,263,40.01246821,263,40.00527247,263,40.0082494,263,40.01249871,263,41.03116865,263,41.67021211,263,40.2266988,263,40.18217372,263,40.15034456,263,40.09832621,263,40.04697122,263,40.06285911,263,40.06608106,263,40.07981307,263,40.56811296,263,40.56883674,263,40.00000266,263,40.21904175,263,40.04055814,263,40.04343508,263,40.15015527,263,40.15016604,263,40.1588269,263,40.15883458,263,40,263,41.4459985,263,41.61252453,263,41.58030056,263,41.59006288,263,41.58680878,263,41.44608672,263,41.612553,263,41.59008664,263,41.58033101,263,41.58683476,263,41.79733786,263,41.49179289,263,41.40467239,263,41.20480956,263,41.53537726,263,41.53539828,263,41.46275272,263,41.3560308,263,41.7337692,263,41.85425601,263,41.82870145,263,41.84085954,263,41.83680685,263,41.7337682,263,41.85426204,263,41.84086275,263,41.82871155,263,41.83681235,263,41.78693565,263,41.68400858,263,41.65934758,263,41.80190853,263,41.80191298,263,41.75262663,263,41.62654178,263,41.88977156,263,41.93575405,263,41.90932185,263,41.91794562,263,41.91507103,263,41.88978183,263,41.93576029,263,41.91794978,263,41.90933061,263,41.91507672,263,41.83416944,263,41.77752942,263,41.80393818,263,41.87370499,263,41.87370959,263,41.81528943,263,41.73009406,263,41.96133232,263,41.64580301,263,41.89130536,263,41.87297023,263,41.88136026,263,41.87856358,263,41.96132432,263,41.64596997,263,41.89135216,263,41.88140153,263,41.87301586,263,41.8786063,263,41.83711304,263,41.77708508,263,41.82397585,263,41.85308004,263,41.8531146,263,41.81710372,263,41.72681237,263,41.75023989,263,41.20480956,263,41.96133232,
,264,264,40,264,40.0000155,264,40.00532973,264,40.00836413,264,40.01267423,264,40.00534061,264,40.00838336,264,40.01270529,264,41.04520393,264,41.68071998,264,40.22890641,264,40.18362326,264,40.15121633,264,40.09897866,264,40.04743008,264,40.06348162,264,40.06675175,264,40.08059629,264,40.5659099,264,40.56664037,264,40.0000027,264,40.22107405,264,40.04099517,264,40.04390007,264,40.1510179,264,40.15102908,264,40.159854,264,40.15986199,264,40,264,41.43892532,264,41.60390611,264,41.57292089,264,41.58263328,264,41.57939582,264,41.4390147,264,41.60393519,264,41.58265758,264,41.57295194,264,41.57942237,264,41.79484298,264,41.48648685,264,41.410493,264,41.21156392,264,41.53037524,264,41.53039672,264,41.46115557,264,41.36806369,264,41.72642373,264,41.84678219,264,41.82197602,264,41.83409049,264,41.83005233,264,41.72642295,264,41.84678836,264,41.83409381,264,41.82198629,264,41.83005797,264,41.77991873,264,41.68818961,264,41.65443556,264,41.79659262,264,41.79659718,264,41.74934236,264,41.6369749,264,41.88372422,264,41.92871014,264,41.90327174,264,41.91187077,264,41.90900443,264,41.88373452,264,41.92871648,264,41.91187501,264,41.90328062,264,41.90901021,264,41.83044074,264,41.7809318,264,41.80218759,264,41.86959299,264,41.86959768,264,41.81393776,264,41.73946866,264,41.95399206,264,41.63794362,264,41.88198045,264,41.86464051,264,41.87299115,264,41.8702076,264,41.95398447,264,41.63811305,264,41.88202866,264,41.87303369,264,41.86468744,264,41.87025161,264,41.83056964,264,41.77912835,264,41.82126258,264,41.8466619,264,41.8466975,264,41.81342254,264,41.73604687,264,41.74582587,264,41.21156392,264,41.95399206,
,265,265,40,265,40.0000157,265,40.00539422,265,40.00849144,265,40.01287098,265,40.0054053,265,40.00851102,265,40.01290261,265,41.05866868,265,41.6908477,265,40.23109891,265,40.18507913,265,40.15210754,265,40.0996353,265,40.04789398,265,40.06410947,265,40.06741667,265,40.08136888,265,40.56380335,265,40.56454027,265,40.00000273,265,40.22309629,265,40.04142914,265,40.04436229,265,40.15188298,265,40.15189456,265,40.16089001,265,40.1608983,265,40,265,41.4322464,265,41.59563511,265,41.56591959,265,41.57558477,265,41.57236304,265,41.43233691,265,41.5956648,265,41.5756096,265,41.56595123,265,41.57239015,265,41.7930819,265,41.48203096,265,41.416228,265,41.21830374,265,41.52581891,265,41.52584084,265,41.46009664,265,41.37948854,265,41.71938459,265,41.83950619,265,41.81547888,265,41.82755101,265,41.82352696,265,41.71938403,265,41.83951251,265,41.82755443,265,41.81548932,265,41.82353273,265,41.77357383,265,41.69216742,265,41.65014496,265,41.79156851,265,41.79157317,265,41.74643836,265,41.64671615,265,41.87788526,265,41.92189858,265,41.89748958,265,41.90606498,265,41.90320651,265,41.87789559,265,41.92190503,265,41.90606931,265,41.89749859,265,41.90321241,265,41.82738054,265,41.78432932,265,41.80072141,265,41.86582238,265,41.86582715,265,41.81303013,265,41.74827442,265,41.94698769,265,41.63041205,265,41.87291883,265,41.85666757,265,41.86498049,265,41.86220951,265,41.94698052,265,41.63058388,265,41.87296842,265,41.86502428,265,41.85671578,265,41.86225478,265,41.82510041,265,41.78146629,265,41.81923855,265,41.84079088,265,41.8408275,265,41.8105557,265,41.74492323,265,41.74185855,265,41.21830374,265,41.94698769,
,266,266,40,266,40.00001589,266,40.00545553,266,40.00861279,266,40.01305888,266,40.00546681,266,40.00863273,266,40.01309107,266,41.07158331,266,41.70060814,266,40.23327644,266,40.18654038,266,40.15301714,266,40.10029626,266,40.04836259,266,40.06474193,266,40.06807621,266,40.08213168,266,40.56180159,266,40.56254475,266,40.00000276,266,40.22510863,266,40.04186017,266,40.04482186,266,40.15275144,266,40.15276342,266,40.16193416,266,40.16194275,266,40,266,41.42596475,266,41.58773163,266,41.55930064,266,41.56892129,266,41.5657144,266,41.42605636,266,41.58776192,266,41.56894665,266,41.55933286,266,41.56574205,266,41.79195404,266,41.47831474,266,41.42187644,266,41.22499867,266,41.52167994,266,41.52170231,266,41.45950197,266,41.39036549,266,41.71265847,266,41.83244607,266,41.80921838,266,41.82124943,266,41.81723908,266,41.71265814,266,41.83245252,266,41.82125296,266,41.80922898,266,41.81724497,266,41.76782335,266,41.69598156,266,41.64640789,266,41.7868251,266,41.78682986,266,41.74387609,266,41.65587046,266,41.87226179,266,41.91534223,266,41.89198248,266,41.90053534,266,41.89768438,266,41.87227215,266,41.9153488,266,41.90053977,266,41.89199163,266,41.89769039,266,41.8248852,266,41.78772223,266,41.79950396,266,41.8623687,266,41.86237356,266,41.81249754,266,41.75659869,266,41.94033233,266,41.62322905,266,41.8641671,266,41.84907104,266,41.85734798,266,41.854589,266,41.94032558,266,41.62340322,266,41.86421804,266,41.857393,266,41.84912051,266,41.8546355,266,41.82056439,266,41.78405014,266,41.81780339,266,41.8354328,266,41.83547043,266,41.80839298,266,41.75346989,266,41.73829928,266,41.22499867,266,41.94033233,
,267,267,40,267,40.00001607,267,40.0055139,267,40.00872853,267,40.01323834,267,40.00552537,267,40.00874881,267,40.01327107,267,41.08396909,267,41.71001657,267,40.23543915,267,40.18800622,267,40.15394414,267,40.10096168,267,40.04883558,267,40.06537834,267,40.06873075,267,40.0828855,267,40.55990957,267,40.56065878,267,40.0000028,267,40.22711118,267,40.04228835,267,40.04527888,267,40.15362411,267,40.15363647,267,40.16298586,267,40.16299475,267,40,267,41.42007907,267,41.58020876,267,41.55306404,267,41.56264279,267,41.55944987,267,41.42017176,267,41.58023964,267,41.56266867,267,41.55309683,267,41.55947806,267,41.79137291,267,41.47524398,267,41.42743704,267,41.23162485,267,41.5179321,267,41.5179549,267,41.45930833,267,41.40074521,267,41.70624884,267,41.8256156,267,41.80320028,267,41.81519153,267,41.81119444,267,41.70624872,267,41.82562219,267,41.81519518,267,41.80321104,267,41.81120046,267,41.76260271,267,41.69966259,267,41.6431654,267,41.78235213,267,41.782357,267,41.74162267,267,41.66452152,267,41.86685853,267,41.9090568,267,41.88675384,267,41.89528524,267,41.89244144,267,41.86686892,267,41.9090635,267,41.89528978,267,41.88676313,267,41.89244757,267,41.82287113,267,41.79110977,267,41.79850656,267,41.85921073,267,41.85921569,267,41.81228401,267,41.76451,267,41.93403344,267,41.61640839,267,41.85576017,267,41.84186361,267,41.85010637,267,41.84735878,267,41.93402711,267,41.61658484,267,41.85581244,267,41.85015259,267,41.84191431,267,41.8474065,267,41.81684085,267,41.78683835,267,41.81687315,267,41.83055601,267,41.83059461,267,41.80684002,267,41.76171162,267,41.73511425,267,41.23162485,267,41.93403344,
,268,268,40,268,40.00001625,268,40.00556953,268,40.00883895,268,40.01340975,268,40.00558119,268,40.00885959,268,40.01344303,268,41.09584765,268,41.71908947,268,40.23758724,268,40.18947598,268,40.15488765,268,40.10163166,268,40.04931268,268,40.06601811,268,40.06938067,268,40.0836311,268,40.55813004,268,40.55888512,268,40.00000283,268,40.22910401,268,40.04271381,268,40.04573346,268,40.1545017,268,40.15451443,268,40.16404467,268,40.16405385,268,40,268,41.41458469,268,41.57307381,268,41.54720661,268,41.55674602,268,41.55356622,268,41.41467844,268,41.57310527,268,41.55677243,268,41.54723997,268,41.55359494,268,41.79126418,268,41.47273814,268,41.43290842,268,41.23816367,268,41.51455103,268,41.51457427,268,41.45946157,268,41.41067047,268,41.70015646,268,41.81902504,268,41.79742821,268,41.80938096,268,41.80539671,268,41.70015657,268,41.81903177,268,41.80938471,268,41.79743914,268,41.80540286,268,41.75785776,268,41.70323408,268,41.6403662,268,41.77814005,268,41.77814502,268,41.73964987,268,41.67273629,268,41.86167825,268,41.90305243,268,41.88180422,268,41.89031524,268,41.88747824,268,41.86168868,268,41.90305927,268,41.8903199,268,41.88181367,268,41.88748449,268,41.82127046,268,41.79449058,268,41.79770585,268,41.85632986,268,41.85633492,268,41.81234383,268,41.77206274,268,41.92809397,268,41.60995817,268,41.84772325,268,41.83505225,268,41.84326267,268,41.84052586,268,41.92808806,268,41.61013684,268,41.84777682,268,41.84331006,268,41.83510417,268,41.84057477,268,41.8138262,268,41.78979557,268,41.81637736,268,41.82613109,268,41.82617065,268,41.80581599,268,41.7696702,268,41.73227371,268,41.23816367,268,41.92809397,
,269,269,40,269,40.00001642,269,40.00562262,269,40.00894436,269,40.01357351,269,40.00563446,269,40.00896534,269,40.01360733,269,41.10724059,269,41.7278438,269,40.2397209,269,40.19094908,269,40.15584681,269,40.10230631,269,40.0497936,269,40.06666072,269,40.07002634,269,40.0843692,269,40.55646418,269,40.55722496,269,40.00000286,269,40.23108716,269,40.04313666,269,40.04618571,269,40.15538483,269,40.15539792,269,40.16511024,269,40.16511969,269,40,269,41.40947433,269,41.56632947,269,41.54172262,269,41.55122521,269,41.54805768,269,41.40956912,269,41.56636151,269,41.55125213,269,41.54175655,269,41.54808693,269,41.79156395,269,41.47072821,269,41.43828921,269,41.24460084,269,41.51151412,269,41.51153778,269,41.45991521,269,41.4201777,269,41.69437992,269,41.81268168,269,41.79190403,269,41.80381956,269,41.79984772,269,41.69438025,269,41.81268855,269,41.80382343,269,41.79191512,269,41.79985399,269,41.75354278,269,41.70671422,269,41.63796548,269,41.77417979,269,41.77418487,269,41.73793326,269,41.68056864,269,41.85672218,269,41.8973349,269,41.87713199,269,41.88562368,269,41.88279312,269,41.85673266,269,41.89734189,269,41.88562845,269,41.87714159,269,41.8827995,269,41.82002768,269,41.79786303,269,41.79708264,269,41.85370954,269,41.85371471,269,41.81263947,269,41.7793004,269,41.92251328,269,41.60388183,269,41.84007356,269,41.82863934,269,41.83681923,269,41.8340926,269,41.92250779,269,41.60406266,269,41.8401284,269,41.83686778,269,41.82869244,269,41.83414267,269,41.81143149,269,41.79289175,269,41.81625663,269,41.82213068,269,41.82217119,269,41.80525158,269,41.77736494,269,41.72975132,269,41.24460084,269,41.92251328,
